acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0269,https://api.spotify.com/v1/audio-analysis/2h9L3U6h3jnfOpIAj8E86H,0.789,223777,0.748,2h9L3U6h3jnfOpIAj8E86H,0.000683,7,0.158,-6.465,1,0.0665,110.058,4,https://api.spotify.com/v1/tracks/2h9L3U6h3jnfOpIAj8E86H,audio_features,spotify:track:2h9L3U6h3jnfOpIAj8E86H,0.307
0.112,https://api.spotify.com/v1/audio-analysis/5x15UYkAGFVFfKnHqG6n2l,0.688,190227,0.847,5x15UYkAGFVFfKnHqG6n2l,0.0,7,0.0431,-4.422,1,0.0666,87.971,4,https://api.spotify.com/v1/tracks/5x15UYkAGFVFfKnHqG6n2l,audio_features,spotify:track:5x15UYkAGFVFfKnHqG6n2l,0.765
0.0358,https://api.spotify.com/v1/audio-analysis/5rnFOEEIBIWZ6dhHrY6zHh,0.729,283193,0.891,5rnFOEEIBIWZ6dhHrY6zHh,8.95e-06,7,0.358,-3.114,1,0.0795,144.872,4,https://api.spotify.com/v1/tracks/5rnFOEEIBIWZ6dhHrY6zHh,audio_features,spotify:track:5rnFOEEIBIWZ6dhHrY6zHh,0.865
0.0145,https://api.spotify.com/v1/audio-analysis/7CxRCfRkizchpymeAQmidV,0.705,178333,0.529,7CxRCfRkizchpymeAQmidV,1.77e-06,1,0.174,-7.003,1,0.0273,106.966,4,https://api.spotify.com/v1/tracks/7CxRCfRkizchpymeAQmidV,audio_features,spotify:track:7CxRCfRkizchpymeAQmidV,0.431
0.112,https://api.spotify.com/v1/audio-analysis/4Io3yZB2oI5KrGLP1REVG1,0.438,205453,0.403,4Io3yZB2oI5KrGLP1REVG1,0.0,3,0.132,-8.572,1,0.0258,84.787,4,https://api.spotify.com/v1/tracks/4Io3yZB2oI5KrGLP1REVG1,audio_features,spotify:track:4Io3yZB2oI5KrGLP1REVG1,0.458
0.0901,https://api.spotify.com/v1/audio-analysis/4I39irD0xSyfRA099AsWow,0.373,197733,0.418,4I39irD0xSyfRA099AsWow,0.0,1,0.0918,-6.316,1,0.0533,95.557,3,https://api.spotify.com/v1/tracks/4I39irD0xSyfRA099AsWow,audio_features,spotify:track:4I39irD0xSyfRA099AsWow,0.117
0.00556,https://api.spotify.com/v1/audio-analysis/6Z884oSfliz0mKqTJTXrwb,0.653,190448,0.941,6Z884oSfliz0mKqTJTXrwb,0.0788,1,0.277,-2.709,0,0.0583,110.019,4,https://api.spotify.com/v1/tracks/6Z884oSfliz0mKqTJTXrwb,audio_features,spotify:track:6Z884oSfliz0mKqTJTXrwb,0.688
0.00864,https://api.spotify.com/v1/audio-analysis/1B5JR28jIRSnB7aARKXi9e,0.601,202907,0.714,1B5JR28jIRSnB7aARKXi9e,0.0,9,0.121,-4.985,1,0.0393,139.999,4,https://api.spotify.com/v1/tracks/1B5JR28jIRSnB7aARKXi9e,audio_features,spotify:track:1B5JR28jIRSnB7aARKXi9e,0.902
0.0097,https://api.spotify.com/v1/audio-analysis/3LHjFFyNfrISLdf10Kydfx,0.34,214680,0.825,3LHjFFyNfrISLdf10Kydfx,0.0,9,0.317,-4.579,1,0.272,168.06,4,https://api.spotify.com/v1/tracks/3LHjFFyNfrISLdf10Kydfx,audio_features,spotify:track:3LHjFFyNfrISLdf10Kydfx,0.782
0.0431,https://api.spotify.com/v1/audio-analysis/5dOQ2CJh3G0KoLCPj8nHHh,0.55,193680,0.65,5dOQ2CJh3G0KoLCPj8nHHh,0.0,5,0.136,-5.433,1,0.0301,141.986,4,https://api.spotify.com/v1/tracks/5dOQ2CJh3G0KoLCPj8nHHh,audio_features,spotify:track:5dOQ2CJh3G0KoLCPj8nHHh,0.556
0.0274,https://api.spotify.com/v1/audio-analysis/64FbYbMPiW3XgjKsyhzReM,0.366,205267,0.718,64FbYbMPiW3XgjKsyhzReM,2.17e-06,0,0.358,-6.502,0,0.0284,108.975,3,https://api.spotify.com/v1/tracks/64FbYbMPiW3XgjKsyhzReM,audio_features,spotify:track:64FbYbMPiW3XgjKsyhzReM,0.806
0.163,https://api.spotify.com/v1/audio-analysis/2n5ZD87XQ2yvIxGjoYbUmZ,0.47,183200,0.852,2n5ZD87XQ2yvIxGjoYbUmZ,2.04e-06,4,0.281,-5.874,1,0.0933,168.063,4,https://api.spotify.com/v1/tracks/2n5ZD87XQ2yvIxGjoYbUmZ,audio_features,spotify:track:2n5ZD87XQ2yvIxGjoYbUmZ,0.773
0.00344,https://api.spotify.com/v1/audio-analysis/3KDMsszN0MV7mQcV6kbysN,0.591,167813,0.86,3KDMsszN0MV7mQcV6kbysN,0.00961,6,0.209,-5.68,0,0.0318,130.064,4,https://api.spotify.com/v1/tracks/3KDMsszN0MV7mQcV6kbysN,audio_features,spotify:track:3KDMsszN0MV7mQcV6kbysN,0.824
0.618,https://api.spotify.com/v1/audio-analysis/7oAraczbemGSNWqnbkU87R,0.515,201000,0.378,7oAraczbemGSNWqnbkU87R,0.0,5,0.172,-8.264,1,0.065,91.883,4,https://api.spotify.com/v1/tracks/7oAraczbemGSNWqnbkU87R,audio_features,spotify:track:7oAraczbemGSNWqnbkU87R,0.536
0.032,https://api.spotify.com/v1/audio-analysis/30MM5jWpUmOxtTNd9Ey5LZ,0.663,157080,0.738,30MM5jWpUmOxtTNd9Ey5LZ,0.000225,7,0.0856,-5.48,1,0.0303,130.02,4,https://api.spotify.com/v1/tracks/30MM5jWpUmOxtTNd9Ey5LZ,audio_features,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ,0.825
0.032,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,0.667,174800,0.726,5Gu0PDLN4YJeW75PpBSg9p,0.0,8,0.0745,-4.172,1,0.054,103.001,4,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,audio_features,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,0.77
0.000899,https://api.spotify.com/v1/audio-analysis/2d48mamATjby7wgPjdrSOQ,0.607,223627,0.841,2d48mamATjby7wgPjdrSOQ,0.0,9,0.34,-3.772,0,0.0371,104.978,4,https://api.spotify.com/v1/tracks/2d48mamATjby7wgPjdrSOQ,audio_features,spotify:track:2d48mamATjby7wgPjdrSOQ,0.505
0.00651,https://api.spotify.com/v1/audio-analysis/0wyja8xD9cNhDtfuY0dVMP,0.474,195667,0.583,0wyja8xD9cNhDtfuY0dVMP,0.0,4,0.128,-7.093,1,0.0469,148.051,4,https://api.spotify.com/v1/tracks/0wyja8xD9cNhDtfuY0dVMP,audio_features,spotify:track:0wyja8xD9cNhDtfuY0dVMP,0.366
0.105,https://api.spotify.com/v1/audio-analysis/4Vxu50qVrQcycjRyJQaZLC,0.687,190227,0.842,4Vxu50qVrQcycjRyJQaZLC,0.0,7,0.0436,-4.382,1,0.058,87.968,4,https://api.spotify.com/v1/tracks/4Vxu50qVrQcycjRyJQaZLC,audio_features,spotify:track:4Vxu50qVrQcycjRyJQaZLC,0.778
0.047,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,0.643,163870,0.783,7iDa6hUg2VgEL1o1HjmfBn,0.0,10,0.083,-6.458,1,0.0856,154.084,4,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,audio_features,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.579
0.125,https://api.spotify.com/v1/audio-analysis/5geeTRRcsIg0MS5TvtBtHU,0.752,240375,0.705,5geeTRRcsIg0MS5TvtBtHU,0.0,1,0.0919,-4.893,0,0.138,129.966,4,https://api.spotify.com/v1/tracks/5geeTRRcsIg0MS5TvtBtHU,audio_features,spotify:track:5geeTRRcsIg0MS5TvtBtHU,0.694
0.0147,https://api.spotify.com/v1/audio-analysis/3pJkBPHadRAxBBo484RipI,0.707,178333,0.531,3pJkBPHadRAxBBo484RipI,2.11e-06,1,0.175,-7.014,1,0.0273,106.992,4,https://api.spotify.com/v1/tracks/3pJkBPHadRAxBBo484RipI,audio_features,spotify:track:3pJkBPHadRAxBBo484RipI,0.417
0.0398,https://api.spotify.com/v1/audio-analysis/6oNZ0WxqptE7V0qpjtyJ4a,0.294,232937,0.697,6oNZ0WxqptE7V0qpjtyJ4a,0.00011,6,0.136,-6.029,1,0.128,160.566,4,https://api.spotify.com/v1/tracks/6oNZ0WxqptE7V0qpjtyJ4a,audio_features,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,0.183
0.113,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,0.588,205453,0.408,0OWZFobGSIW9GrSlQ9C5pc,0.0,3,0.13,-8.662,1,0.0237,85.008,4,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc,audio_features,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,0.484
0.294,https://api.spotify.com/v1/audio-analysis/1tp1xMJ1uaOktksskS0Fzs,0.76,161990,0.476,1tp1xMJ1uaOktksskS0Fzs,0.0,8,0.1,-8.103,1,0.241,147.01,4,https://api.spotify.com/v1/tracks/1tp1xMJ1uaOktksskS0Fzs,audio_features,spotify:track:1tp1xMJ1uaOktksskS0Fzs,0.354
0.13,https://api.spotify.com/v1/audio-analysis/7wGoVu4Dady5GV0Sv4UIsx,0.577,218320,0.522,7wGoVu4Dady5GV0Sv4UIsx,9.03e-05,5,0.142,-6.594,0,0.0984,159.772,4,https://api.spotify.com/v1/tracks/7wGoVu4Dady5GV0Sv4UIsx,audio_features,spotify:track:7wGoVu4Dady5GV0Sv4UIsx,0.119
0.254,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,0.615,214255,0.547,7rdUtXasA973gmrr2Xxh3E,0.0,0,0.171,-5.086,0,0.152,106.688,4,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,audio_features,spotify:track:7rdUtXasA973gmrr2Xxh3E,0.167
0.371,https://api.spotify.com/v1/audio-analysis/2NkbRmygVirMQFCjSkyY7Q,0.443,223044,0.55,2NkbRmygVirMQFCjSkyY7Q,0.0,0,0.125,-6.417,1,0.041,77.52,4,https://api.spotify.com/v1/tracks/2NkbRmygVirMQFCjSkyY7Q,audio_features,spotify:track:2NkbRmygVirMQFCjSkyY7Q,0.188
0.000209,https://api.spotify.com/v1/audio-analysis/6JSryEdVJTZq6YBn3wK2sn,0.515,266187,0.917,6JSryEdVJTZq6YBn3wK2sn,0.000476,1,0.145,-7.312,1,0.0417,121.988,4,https://api.spotify.com/v1/tracks/6JSryEdVJTZq6YBn3wK2sn,audio_features,spotify:track:6JSryEdVJTZq6YBn3wK2sn,0.409
0.255,https://api.spotify.com/v1/audio-analysis/1hPfhLeUCo1ltQLXjYkhp4,0.718,160286,0.681,1hPfhLeUCo1ltQLXjYkhp4,1.88e-05,5,0.208,-4.593,0,0.0361,139.99,4,https://api.spotify.com/v1/tracks/1hPfhLeUCo1ltQLXjYkhp4,audio_features,spotify:track:1hPfhLeUCo1ltQLXjYkhp4,0.356
0.00527,https://api.spotify.com/v1/audio-analysis/7cQMJ0wDqVS5iM0JIvP6Ay,0.577,230427,0.882,7cQMJ0wDqVS5iM0JIvP6Ay,0.0,8,0.257,-5.224,1,0.0492,115.022,4,https://api.spotify.com/v1/tracks/7cQMJ0wDqVS5iM0JIvP6Ay,audio_features,spotify:track:7cQMJ0wDqVS5iM0JIvP6Ay,0.564
0.00113,https://api.spotify.com/v1/audio-analysis/6Ll3qUTssdGWMxbwhMud2N,0.632,197893,0.73,6Ll3qUTssdGWMxbwhMud2N,0.0,6,0.0826,-4.075,0,0.0338,125.993,4,https://api.spotify.com/v1/tracks/6Ll3qUTssdGWMxbwhMud2N,audio_features,spotify:track:6Ll3qUTssdGWMxbwhMud2N,0.311
0.0777,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,0.573,223347,0.543,75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.199,-5.357,0,0.0398,143.916,4,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.308
0.174,https://api.spotify.com/v1/audio-analysis/0sZfuG1rArPovx9CdZ40vZ,0.678,204418,0.607,0sZfuG1rArPovx9CdZ40vZ,0.0,0,0.0788,-7.19,1,0.075,91.973,4,https://api.spotify.com/v1/tracks/0sZfuG1rArPovx9CdZ40vZ,audio_features,spotify:track:0sZfuG1rArPovx9CdZ40vZ,0.445
0.128,https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R,0.58,218320,0.531,1OmcAT5Y8eg5bUPv9qJT4R,0.000127,5,0.143,-6.631,0,0.0776,159.786,4,https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R,audio_features,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,0.141
0.375,https://api.spotify.com/v1/audio-analysis/3hRZsdTF5uyGA2uhNqEuhm,0.517,223044,0.552,3hRZsdTF5uyGA2uhNqEuhm,0.0,0,0.106,-6.401,1,0.039,153.747,4,https://api.spotify.com/v1/tracks/3hRZsdTF5uyGA2uhNqEuhm,audio_features,spotify:track:3hRZsdTF5uyGA2uhNqEuhm,0.196
0.119,https://api.spotify.com/v1/audio-analysis/4YkwUfWSIxdKNLDXw0caFO,0.82,292910,0.696,4YkwUfWSIxdKNLDXw0caFO,0.0,7,0.231,-4.918,0,0.182,144.981,4,https://api.spotify.com/v1/tracks/4YkwUfWSIxdKNLDXw0caFO,audio_features,spotify:track:4YkwUfWSIxdKNLDXw0caFO,0.617
0.022,https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH,0.598,223123,0.775,5SE57ljOIUJ1ybL9U6CuBH,0.0,1,0.0677,-4.035,0,0.0545,129.819,4,https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH,audio_features,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,0.687
0.0298,https://api.spotify.com/v1/audio-analysis/2tdq0CeAGSfhI2l4Gwkvgx,0.651,227191,0.756,2tdq0CeAGSfhI2l4Gwkvgx,0.0,8,0.396,-4.388,1,0.0762,121.96,4,https://api.spotify.com/v1/tracks/2tdq0CeAGSfhI2l4Gwkvgx,audio_features,spotify:track:2tdq0CeAGSfhI2l4Gwkvgx,0.473
0.142,https://api.spotify.com/v1/audio-analysis/3ryjLm3oupIjJFGc39naNi,0.612,196776,0.844,3ryjLm3oupIjJFGc39naNi,0.0,5,0.287,-4.694,0,0.0756,134.868,4,https://api.spotify.com/v1/tracks/3ryjLm3oupIjJFGc39naNi,audio_features,spotify:track:3ryjLm3oupIjJFGc39naNi,0.653
0.523,https://api.spotify.com/v1/audio-analysis/7iV733e1KacKrFRaBNxVEf,0.476,139972,0.581,7iV733e1KacKrFRaBNxVEf,0.0,8,0.201,-8.795,1,0.12,129.568,4,https://api.spotify.com/v1/tracks/7iV733e1KacKrFRaBNxVEf,audio_features,spotify:track:7iV733e1KacKrFRaBNxVEf,0.282
0.2,https://api.spotify.com/v1/audio-analysis/0ffweDHrg4bZqdG4IfGYuo,0.583,245621,0.712,0ffweDHrg4bZqdG4IfGYuo,0.0,2,0.268,-4.942,0,0.0326,94.051,4,https://api.spotify.com/v1/tracks/0ffweDHrg4bZqdG4IfGYuo,audio_features,spotify:track:0ffweDHrg4bZqdG4IfGYuo,0.776
0.00912,https://api.spotify.com/v1/audio-analysis/2SYa5Lx1uoCvyDIW4oee9b,0.667,238193,0.889,2SYa5Lx1uoCvyDIW4oee9b,0.0,6,0.0816,-4.851,1,0.0918,169.959,4,https://api.spotify.com/v1/tracks/2SYa5Lx1uoCvyDIW4oee9b,audio_features,spotify:track:2SYa5Lx1uoCvyDIW4oee9b,0.541
0.171,https://api.spotify.com/v1/audio-analysis/5nq1uTNIR1cBR72T87viS0,0.856,235780,0.617,5nq1uTNIR1cBR72T87viS0,0.0,10,0.0857,-5.308,0,0.0841,136.082,4,https://api.spotify.com/v1/tracks/5nq1uTNIR1cBR72T87viS0,audio_features,spotify:track:5nq1uTNIR1cBR72T87viS0,0.759
0.754,https://api.spotify.com/v1/audio-analysis/4UdzNCjI27SvzXvV1m0CKM,0.778,243288,0.433,4UdzNCjI27SvzXvV1m0CKM,0.0,2,0.0907,-12.697,1,0.564,146.015,4,https://api.spotify.com/v1/tracks/4UdzNCjI27SvzXvV1m0CKM,audio_features,spotify:track:4UdzNCjI27SvzXvV1m0CKM,0.665
0.085,https://api.spotify.com/v1/audio-analysis/6M0IsaUX4GNyto4niSegfI,0.654,179827,0.717,6M0IsaUX4GNyto4niSegfI,0.0,2,0.25,-5.081,1,0.0655,84.024,4,https://api.spotify.com/v1/tracks/6M0IsaUX4GNyto4niSegfI,audio_features,spotify:track:6M0IsaUX4GNyto4niSegfI,0.474
0.317,https://api.spotify.com/v1/audio-analysis/3l8yQMdniG6Os8gUBNXV57,0.481,228613,0.927,3l8yQMdniG6Os8gUBNXV57,0.0,3,0.0583,-5.704,1,0.27,88.931,4,https://api.spotify.com/v1/tracks/3l8yQMdniG6Os8gUBNXV57,audio_features,spotify:track:3l8yQMdniG6Os8gUBNXV57,0.448
0.035,https://api.spotify.com/v1/audio-analysis/7uoMPWQIGU8wwrPrc94x1m,0.611,258158,0.478,7uoMPWQIGU8wwrPrc94x1m,0.0,0,0.107,-5.839,1,0.107,172.076,4,https://api.spotify.com/v1/tracks/7uoMPWQIGU8wwrPrc94x1m,audio_features,spotify:track:7uoMPWQIGU8wwrPrc94x1m,0.138
0.183,https://api.spotify.com/v1/audio-analysis/1mqlc0vEP9mU1kZgTi6LIQ,0.693,216520,0.911,1mqlc0vEP9mU1kZgTi6LIQ,0.000107,9,0.3,-3.691,1,0.0305,125.895,4,https://api.spotify.com/v1/tracks/1mqlc0vEP9mU1kZgTi6LIQ,audio_features,spotify:track:1mqlc0vEP9mU1kZgTi6LIQ,0.982
0.162,https://api.spotify.com/v1/audio-analysis/3gfmFoJgmn9LiIj5mV8oSS,0.652,156000,0.595,3gfmFoJgmn9LiIj5mV8oSS,0.0,6,0.148,-6.944,0,0.0419,77.538,4,https://api.spotify.com/v1/tracks/3gfmFoJgmn9LiIj5mV8oSS,audio_features,spotify:track:3gfmFoJgmn9LiIj5mV8oSS,0.303
0.0323,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,0.731,220454,0.794,0CokSRCu5hZgPxcZBaEzVE,2.59e-05,0,0.112,-5.126,0,0.0522,139.994,4,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,audio_features,spotify:track:0CokSRCu5hZgPxcZBaEzVE,0.356
0.446,https://api.spotify.com/v1/audio-analysis/2Za1AlJNvksouPPWbXpR2X,0.712,240507,0.51,2Za1AlJNvksouPPWbXpR2X,2.46e-05,8,0.112,-8.162,1,0.0633,122.964,4,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,audio_features,spotify:track:2Za1AlJNvksouPPWbXpR2X,0.268
0.534,https://api.spotify.com/v1/audio-analysis/0Wv5wuenRLI3BcwgT3HPIP,0.781,198286,0.765,0Wv5wuenRLI3BcwgT3HPIP,0.0,8,0.152,-4.092,1,0.0385,104.987,4,https://api.spotify.com/v1/tracks/0Wv5wuenRLI3BcwgT3HPIP,audio_features,spotify:track:0Wv5wuenRLI3BcwgT3HPIP,0.564
0.108,https://api.spotify.com/v1/audio-analysis/3WNx4pJLzQgYapuBWS4mUG,0.625,207023,0.535,3WNx4pJLzQgYapuBWS4mUG,0.0,9,0.747,-6.813,1,0.0577,129.931,4,https://api.spotify.com/v1/tracks/3WNx4pJLzQgYapuBWS4mUG,audio_features,spotify:track:3WNx4pJLzQgYapuBWS4mUG,0.129
0.0098,https://api.spotify.com/v1/audio-analysis/7bsnTsbiwOymZWjPF9v6Di,0.922,261615,0.583,7bsnTsbiwOymZWjPF9v6Di,0.0,5,0.0962,-4.982,1,0.0753,136.043,4,https://api.spotify.com/v1/tracks/7bsnTsbiwOymZWjPF9v6Di,audio_features,spotify:track:7bsnTsbiwOymZWjPF9v6Di,0.494
0.391,https://api.spotify.com/v1/audio-analysis/7yeNCRqvnoAskALhUuSxwi,0.831,214854,0.814,7yeNCRqvnoAskALhUuSxwi,0.0,5,0.109,-5.18,1,0.474,161.041,4,https://api.spotify.com/v1/tracks/7yeNCRqvnoAskALhUuSxwi,audio_features,spotify:track:7yeNCRqvnoAskALhUuSxwi,0.846
0.506,https://api.spotify.com/v1/audio-analysis/4aSfgWmRa9KsISD4Jmx7QB,0.736,202280,0.449,4aSfgWmRa9KsISD4Jmx7QB,6.63e-05,10,0.117,-7.956,0,0.0633,147.971,4,https://api.spotify.com/v1/tracks/4aSfgWmRa9KsISD4Jmx7QB,audio_features,spotify:track:4aSfgWmRa9KsISD4Jmx7QB,0.487
0.188,https://api.spotify.com/v1/audio-analysis/2S2od3hT7ceytw7d1pTRuE,0.664,193962,0.738,2S2od3hT7ceytw7d1pTRuE,5.75e-05,9,0.135,-4.095,0,0.0338,119.973,4,https://api.spotify.com/v1/tracks/2S2od3hT7ceytw7d1pTRuE,audio_features,spotify:track:2S2od3hT7ceytw7d1pTRuE,0.203
0.152,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,0.677,236853,0.497,0Zbbxnx4SGGHoIow4PpISP,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP,audio_features,spotify:track:0Zbbxnx4SGGHoIow4PpISP,0.419
0.00773,https://api.spotify.com/v1/audio-analysis/3yWsWi2PAo9s6elIhnywIS,0.581,261372,0.826,3yWsWi2PAo9s6elIhnywIS,1.56e-06,0,0.792,-4.87,1,0.0357,100.018,4,https://api.spotify.com/v1/tracks/3yWsWi2PAo9s6elIhnywIS,audio_features,spotify:track:3yWsWi2PAo9s6elIhnywIS,0.492
0.339,https://api.spotify.com/v1/audio-analysis/0JHiunLNuecyqiKzL6nTOn,0.757,208630,0.71,0JHiunLNuecyqiKzL6nTOn,0.0,1,0.189,-5.283,1,0.213,139.898,4,https://api.spotify.com/v1/tracks/0JHiunLNuecyqiKzL6nTOn,audio_features,spotify:track:0JHiunLNuecyqiKzL6nTOn,0.646
0.32,https://api.spotify.com/v1/audio-analysis/3gWu8y0TKCIdy2mpTqVnTl,0.656,212120,0.716,3gWu8y0TKCIdy2mpTqVnTl,0.0,5,0.175,-5.676,0,0.133,148.077,4,https://api.spotify.com/v1/tracks/3gWu8y0TKCIdy2mpTqVnTl,audio_features,spotify:track:3gWu8y0TKCIdy2mpTqVnTl,0.453
0.156,https://api.spotify.com/v1/audio-analysis/5JW8njiQorZ7m2VHYddTt6,0.924,104528,0.387,5JW8njiQorZ7m2VHYddTt6,0.000331,8,0.0973,-7.738,1,0.115,120.014,4,https://api.spotify.com/v1/tracks/5JW8njiQorZ7m2VHYddTt6,audio_features,spotify:track:5JW8njiQorZ7m2VHYddTt6,0.0624
0.0151,https://api.spotify.com/v1/audio-analysis/2fQrGHiQOvpL9UgPvtYy6G,0.884,220307,0.346,2fQrGHiQOvpL9UgPvtYy6G,7.04e-06,8,0.0871,-8.228,0,0.351,75.016,4,https://api.spotify.com/v1/tracks/2fQrGHiQOvpL9UgPvtYy6G,audio_features,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,0.376
0.38,https://api.spotify.com/v1/audio-analysis/0kdiUZDcLIFw0Buo9r0Q4z,0.665,222400,0.621,0kdiUZDcLIFw0Buo9r0Q4z,0.0,10,0.119,-8.571,1,0.0524,147.975,4,https://api.spotify.com/v1/tracks/0kdiUZDcLIFw0Buo9r0Q4z,audio_features,spotify:track:0kdiUZDcLIFw0Buo9r0Q4z,0.632
0.171,https://api.spotify.com/v1/audio-analysis/6rcKz2VYbcaHJ0qSXucR56,0.891,297377,0.399,6rcKz2VYbcaHJ0qSXucR56,0.0,1,0.105,-7.282,1,0.188,130.025,4,https://api.spotify.com/v1/tracks/6rcKz2VYbcaHJ0qSXucR56,audio_features,spotify:track:6rcKz2VYbcaHJ0qSXucR56,0.159
0.342,https://api.spotify.com/v1/audio-analysis/02fz78B6Mo1uso0Zl41XRv,0.572,237923,0.855,02fz78B6Mo1uso0Zl41XRv,3.61e-06,2,0.1,-6.213,0,0.386,139.554,4,https://api.spotify.com/v1/tracks/02fz78B6Mo1uso0Zl41XRv,audio_features,spotify:track:02fz78B6Mo1uso0Zl41XRv,0.597
0.0424,https://api.spotify.com/v1/audio-analysis/4pYZLpX23Vx8rwDpJCpPTA,0.888,193173,0.664,4pYZLpX23Vx8rwDpJCpPTA,0.0,0,0.0734,-10.13,1,0.341,140.012,4,https://api.spotify.com/v1/tracks/4pYZLpX23Vx8rwDpJCpPTA,audio_features,spotify:track:4pYZLpX23Vx8rwDpJCpPTA,0.53
0.0438,https://api.spotify.com/v1/audio-analysis/1vc2YF7ZvUtwr45HNpdGch,0.839,271307,0.437,1vc2YF7ZvUtwr45HNpdGch,2.75e-06,5,0.131,-11.344,0,0.285,82.008,4,https://api.spotify.com/v1/tracks/1vc2YF7ZvUtwr45HNpdGch,audio_features,spotify:track:1vc2YF7ZvUtwr45HNpdGch,0.464
0.0217,https://api.spotify.com/v1/audio-analysis/43RG7aUiRDmfc8q2vQfiFc,0.705,203760,0.623,43RG7aUiRDmfc8q2vQfiFc,0.0,11,0.281,-6.921,0,0.239,144.021,4,https://api.spotify.com/v1/tracks/43RG7aUiRDmfc8q2vQfiFc,audio_features,spotify:track:43RG7aUiRDmfc8q2vQfiFc,0.863
0.0249,https://api.spotify.com/v1/audio-analysis/7fwXWKdDNI5IutOMc5OKYw,0.705,209733,0.714,7fwXWKdDNI5IutOMc5OKYw,0.0,11,0.253,-6.39,0,0.0792,104.996,4,https://api.spotify.com/v1/tracks/7fwXWKdDNI5IutOMc5OKYw,audio_features,spotify:track:7fwXWKdDNI5IutOMc5OKYw,0.434
0.501,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI,0.839,209269,0.81,1f5cbQtDrykjarZVrShaDI,0.0,5,0.117,-5.274,0,0.0568,129.014,4,https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI,audio_features,spotify:track:1f5cbQtDrykjarZVrShaDI,0.814
0.391,https://api.spotify.com/v1/audio-analysis/3AMnOVxEHUgVrythGgqPhI,0.831,214854,0.814,3AMnOVxEHUgVrythGgqPhI,0.0,5,0.109,-5.18,1,0.474,161.041,4,https://api.spotify.com/v1/tracks/3AMnOVxEHUgVrythGgqPhI,audio_features,spotify:track:3AMnOVxEHUgVrythGgqPhI,0.846
0.0767,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,0.573,231907,0.781,1UZOjK1BwmwWU14Erba9CZ,2.64e-05,8,0.0813,-6.406,1,0.0555,139.934,4,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,audio_features,spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.343
0.293,https://api.spotify.com/v1/audio-analysis/2vaMWMPMgsWX4fwJiKmdWm,0.717,174012,0.753,2vaMWMPMgsWX4fwJiKmdWm,0.0,7,0.158,-4.609,0,0.311,169.857,4,https://api.spotify.com/v1/tracks/2vaMWMPMgsWX4fwJiKmdWm,audio_features,spotify:track:2vaMWMPMgsWX4fwJiKmdWm,0.631
